gyro_raw_y,gyro_raw_x,gyro_raw_z,pressure,compass_raw_z,compass_raw_y,compass_raw_x,temp,accel_row_z,accel_row_y,accel_row_x,time
-0.02501966618001461,-0.14705026149749756,-0.015622320584952831,1015.593505859375,0.9381839036941528,-25.371482849121094,-19.467132568359375,38.76335144042969,0.970400869846344,0.036418888717889786,0.026911497116088867,1631085092.950886
-0.025010479614138603,-0.14274311065673828,-0.015733815729618073,1015.594482421875,2.1165175437927246,-38.67000961303711,-29.307823181152344,38.76335144042969,0.9686949253082275,0.03471934050321579,0.02545681968331337,1631085092.999176
-0.02169828489422798,-0.1338687539100647,-0.013732386752963066,1015.59326171875,2.5941388607025146,-45.573875427246094,-34.52860641479492,38.855140686035156,0.9689386487007141,0.033748168498277664,0.025941714644432068,1631085093.047082
-0.02034234255552292,-0.1254197210073471,-0.015108579769730568,1015.5927734375,2.7834670543670654,-49.19965744018555,-37.271873474121094,38.855140686035156,0.969669759273529,0.03544771298766136,0.02521437592804432,1631085093.089026
-0.018688134849071503,-0.12156912684440613,-0.012592729181051254,1015.59619140625,2.4543886184692383,-51.08598327636719,-38.65097427368164,38.83678436279297,0.9699134826660156,0.035204920917749405,0.02569926716387272,1631085093.133406
-0.018607428297400475,-0.11651863157749176,-0.013184411451220512,1015.600830078125,1.9993890523910522,-51.897918701171875,-39.273311614990234,38.83678436279297,0.9686949253082275,0.03399096056818962,0.02618415839970112,1631085093.179056
-0.018560919910669327,-0.10775920748710632,-0.010764123871922493,1015.602783203125,2.2959699630737305,-52.60374450683594,-39.61259078979492,38.80006408691406,0.9689386487007141,0.03447654843330383,0.027396388351917267,1631085093.234252
-0.01799636334180832,-0.10567977279424667,-0.012272590771317482,1015.59765625,2.3847246170043945,-52.75374984741211,-39.72156524658203,38.873497009277344,0.9684512615203857,0.035204920917749405,0.02521437592804432,1631085093.293843
-0.018365399911999702,-0.09935446828603745,-0.01315588690340519,1015.599609375,2.1280901432037354,-53.012123107910156,-40.06220626831055,38.855140686035156,0.9691823720932007,0.033748168498277664,0.027153942734003067,1631085093.365795
-0.013575978577136993,-0.0957002341747284,-0.01016131229698658,1015.5966796875,2.167180299758911,-52.15903854370117,-39.827308654785156,38.855140686035156,0.9665017127990723,0.03253420814871788,0.025941714644432068,1631085093.441774
-0.014925191178917885,-0.0892244428396225,-0.011144232004880905,1015.5927734375,2.166811943054199,-52.393341064453125,-39.84165954589844,38.80006408691406,0.9677202105522156,0.03423375263810158,0.026669051498174667,1631085093.515491
-0.013604487292468548,-0.08513594418764114,-0.00973583199083805,1015.595947265625,2.099109172821045,-52.508827209472656,-39.863277435302734,38.946929931640625,0.9691823720932007,0.03447654843330383,0.025941714644432068,1631085093.591523
-0.013220299035310745,-0.08272144198417664,-0.008662562817335129,1015.604248046875,2.320202112197876,-52.79767990112305,-39.881385803222656,38.818424224853516,0.9679639339447021,0.035204920917749405,0.026669051498174667,1631085093.663477
-0.011048487387597561,-0.07474662363529205,-0.007932625710964203,1015.608154296875,2.132457971572876,-52.866363525390625,-39.971500396728516,38.818424224853516,0.967476487159729,0.03399096056818962,0.02642660401761532,1631085093.735441
-0.01497485302388668,-0.07248196750879288,-0.0072040557861328125,1015.607421875,2.077674150466919,-52.90169143676758,-40.124202728271484,38.781707763671875,0.969669759273529,0.03496213257312775,0.02618415839970112,1631085093.815498
-0.011609816923737526,-0.06983447819948196,-0.008618496358394623,1015.604736328125,2.2518112659454346,-53.18827819824219,-40.05800247192383,38.781707763671875,0.9686949253082275,0.035204920917749405,0.02545681968331337,1631085093.891508
-0.01223038136959076,-0.06719334423542023,-0.0073003266006708145,1015.609375,2.198211193084717,-53.30329513549805,-40.128421783447266,38.83678436279297,0.9689386487007141,0.03350537270307541,0.02424459159374237,1631085093.963427
-0.008650894276797771,-0.06323655694723129,-0.007258797064423561,1015.60986328125,2.0054993629455566,-53.27236557006836,-40.151275634765625,38.781707763671875,0.9667453765869141,0.033748168498277664,0.02618415839970112,1631085094.039555
-0.011450100690126419,-0.0618983656167984,-0.006938707083463669,1015.61181640625,1.967843770980835,-53.402713775634766,-40.02884292602539,38.83678436279297,0.9669890999794006,0.03544771298766136,0.027153942734003067,1631085094.115557
-0.009716225787997246,-0.05592197924852371,-0.00540856271982193,1015.6005859375,1.8331489562988281,-53.12717819213867,-39.88519287109375,38.83678436279297,0.9672328233718872,0.03569050878286362,0.026911497116088867,1631085094.187502
-0.009259924292564392,-0.05548124015331268,-0.006296703591942787,1015.599609375,1.8661489486694336,-53.12628173828125,-39.680450439453125,38.83678436279297,0.970400869846344,0.033748168498277664,0.02521437592804432,1631085094.265216
-0.007264522835612297,-0.05369679629802704,-0.0059645939618349075,1015.603759765625,1.7213793992996216,-53.07469940185547,-39.80159378051758,38.7449951171875,0.9660142660140991,0.03544771298766136,0.027396388351917267,1631085094.337161
-0.005968477576971054,-0.04875244200229645,-0.006574742496013641,1015.601318359375,2.0715951919555664,-53.126625061035156,-40.00901794433594,38.855140686035156,0.967476487159729,0.03447654843330383,0.02521437592804432,1631085094.413192
-0.007413891144096851,-0.046129822731018066,-0.005372868850827217,1015.60205078125,1.975660800933838,-53.03294372558594,-39.924678802490234,38.781707763671875,0.9701571464538574,0.03399096056818962,0.02472948282957077,1631085094.489191
-0.007917368784546852,-0.04230615496635437,-0.004516074433922768,1015.602783203125,1.7478262186050415,-53.015132904052734,-39.5830192565918,38.855140686035156,0.9691823720932007,0.03471934050321579,0.027881281450390816,1631085094.565155
-0.008756155148148537,-0.04400782287120819,-0.005463434383273125,1015.600341796875,1.632934808731079,-52.84707260131836,-39.56492614746094,38.76335144042969,0.9669890999794006,0.03496213257312775,0.02642660401761532,1631085094.637094
-0.007786465808749199,-0.04129009693861008,-0.004031157121062279,1015.599853515625,1.5529946088790894,-52.99277114868164,-39.7363395690918,38.818424224853516,0.9667453765869141,0.03496213257312775,0.02569926716387272,1631085094.713082
-0.009512706659734249,-0.037426359951496124,-0.0031755249947309494,1015.602294921875,1.3852758407592773,-52.872501373291016,-39.94378662109375,38.818424224853516,0.9699134826660156,0.03471934050321579,0.02545681968331337,1631085094.789108
-0.006108161993324757,-0.03621122986078262,-0.002988230437040329,1015.59765625,1.3304613828659058,-52.761207580566406,-39.81676483154297,38.855140686035156,0.9689386487007141,0.03544771298766136,0.02569926716387272,1631085094.861056
