gyro_raw_y,gyro_raw_x,gyro_raw_z,pressure,compass_raw_z,compass_raw_y,compass_raw_x,temp,accel_row_z,accel_row_y,accel_row_x,time,velocity,displacement
-0.026220865547657013,-0.15095415711402893,-0.016222920268774033,1015.593017578125,0.8557937741279602,-25.333459854125977,-23.014280319213867,38.96528625488281,0.9662579894065857,0.0036418887320905924,0.022305024787783623,1631086783.851491,0.0,0.0
-0.025196470320224762,-0.1389702707529068,-0.01536849606782198,1015.59130859375,1.1193870306015015,-38.413455963134766,-34.919620513916016,38.96528625488281,0.9689386487007141,0.0036418887320905924,0.02448703721165657,1631086783.899834,0.014575727502082749,-0.0007046335666083833
-0.02307129092514515,-0.1334816962480545,-0.01582256332039833,1015.58984375,0.9085913896560669,-45.159423828125,-41.07396697998047,38.818424224853516,0.9686949253082275,0.0033990959636867046,0.02375970035791397,1631086783.940729,0.04171140909872215,-0.004426873304827123
-0.0216074101626873,-0.1294713169336319,-0.013882091268897057,1015.586181640625,0.8557352423667908,-48.58983612060547,-44.25791549682617,38.818424224853516,0.9684512615203857,0.0048558516427874565,0.023517252877354622,1631086783.982623,0.08189925148417088,-0.015166496257838124
-0.020225604996085167,-0.11858303844928741,-0.012317934073507786,1015.58935546875,1.5090248584747314,-50.15153884887695,-45.826107025146484,38.818424224853516,0.969669759273529,0.0038846812676638365,0.022305024787783623,1631086784.033508,0.13556632030646912,-0.03984188310227507
-0.019508028402924538,-0.11793399602174759,-0.01196741871535778,1015.584228515625,1.8656421899795532,-50.747501373291016,-46.68564224243164,38.818424224853516,0.9691823720932007,0.0033990959636867046,0.02424459159374237,1631086784.07547,0.2025776776446534,-0.08521502800922093
-0.018505964428186417,-0.11085589230060577,-0.012520378455519676,1015.582275390625,1.724581241607666,-51.40680694580078,-47.286231994628906,38.910213470458984,0.968207597732544,0.004370266571640968,0.021335240453481674,1631086784.12337,0.2866903102913921,-0.16316009076781374
-0.01934014819562435,-0.10536052286624908,-0.01162954606115818,1015.585693359375,1.772721290588379,-51.34756851196289,-47.484519958496094,38.910213470458984,0.9686949253082275,0.0036418887320905924,0.02303236350417137,1631086784.165307,0.3821675782340281,-0.28309041846336397
-0.015128235332667828,-0.10220993310213089,-0.010427743196487427,1015.5830078125,1.4186789989471436,-51.47997283935547,-47.47471618652344,38.80006408691406,0.9686949253082275,0.0038846812676638365,0.02424459159374237,1631086784.217505,0.4934163255643434,-0.4636877033005897
-0.016720468178391457,-0.09484544396400452,-0.009005069732666016,1015.580322265625,1.0591704845428467,-52.32211685180664,-47.335506439208984,38.946929931640625,0.969669759273529,0.004613059107214212,0.022547468543052673,1631086784.279332,0.6195267486968636,-0.7287466148393762
-0.016201648861169815,-0.08991284668445587,-0.010330390185117722,1015.583984375,1.2758204936981201,-52.217567443847656,-47.126380920410156,38.818424224853516,0.9689386487007141,0.0036418887320905924,0.02375970035791397,1631086784.348868,0.76957758325198,-1.1115167419691976
-0.014202515594661236,-0.08879901468753815,-0.009518107399344444,1015.58203125,1.3606376647949219,-52.14509963989258,-47.10724639892578,38.818424224853516,0.9691823720932007,0.0024279258213937283,0.02448703721165657,1631086784.423752,0.9407722169644508,-1.6498840810390654
-0.014084186404943466,-0.08023706078529358,-0.009061111137270927,1015.576416015625,1.424852728843689,-52.05533981323242,-47.375152587890625,38.83678436279297,0.9691823720932007,0.0026707183569669724,0.02424459159374237,1631086784.498603,1.1343935112817756,-2.3839638836519246
-0.01252010464668274,-0.07886675000190735,-0.007435666397213936,1015.5771484375,1.2520779371261597,-51.916229248046875,-47.19239807128906,38.818424224853516,0.9684512615203857,0.0038846812676638365,0.022305024787783623,1631086784.574688,1.3562648801720991,-3.36481055359885
-0.012469960376620293,-0.07286910712718964,-0.007882632315158844,1015.571533203125,1.3867402076721191,-51.96075439453125,-47.139278411865234,38.7449951171875,0.9655268788337708,0.0048558516427874565,0.022062579169869423,1631086784.646693,1.6230348775377534,-4.655451161603025
-0.013653526082634926,-0.07012781500816345,-0.008702781051397324,1015.569580078125,1.284895420074463,-52.09270095825195,-47.2429084777832,38.76335144042969,0.9689386487007141,0.0038846812676638365,0.023517252877354622,1631086784.718703,1.8847014566694749,-6.289886988886448
-0.009718324989080429,-0.06605062633752823,-0.00741499662399292,1015.56884765625,1.2875889539718628,-51.997928619384766,-47.17013168334961,38.781707763671875,0.9679639339447021,0.004613059107214212,0.02448703721165657,1631086784.798789,2.179331797871571,-8.354363751153564
-0.010362599976360798,-0.0627008005976677,-0.007087333127856255,1015.567138671875,1.2039222717285156,-52.30436706542969,-47.22799301147461,38.80006408691406,0.9665017127990723,0.004613059107214212,0.02375970035791397,1631086784.874931,2.5124968697782024,-10.925753855602464
-0.010764718055725098,-0.061033688485622406,-0.006135361269116402,1015.5673828125,1.0785506963729858,-52.46351623535156,-47.224403381347656,38.80006408691406,0.9699134826660156,0.0036418887320905924,0.023517252877354622,1631086784.946965,2.8325783413446906,-14.028769794950652
