gyro_raw_y,gyro_raw_x,gyro_raw_z,pressure,compass_raw_z,compass_raw_y,compass_raw_x,temp,accel_row_z,accel_row_y,accel_row_x,time
1.8777371644973755,2.439469575881958,0.10095496475696564,0,2.236239194869995,-25.503435134887695,-21.075122833251953,34.81642150878906,0.25173884630203247,-0.017127038910984993,0.01309207919985056,1631162654.47705
0.005314541049301624,0.018614619970321655,0.007580293342471123,1012.841552734375,2.945457935333252,-38.930545806884766,-31.903799057006836,34.81642150878906,0.955535352230072,-0.018574392423033714,0.019638117402791977,1631162654.524125
0.006557602435350418,0.020459294319152832,0.007479630410671234,1012.84130859375,3.5091922283172607,-45.77656173706055,-36.62434768676758,34.761348724365234,0.9535858035087585,-0.018815619871020317,0.019638117402791977,1631162654.575632
0.003259358461946249,0.018298447132110596,0.00678849034011364,1012.839599609375,3.7048187255859375,-49.56892395019531,-40.07577896118164,34.761348724365234,0.9516361951828003,-0.019539296627044678,0.019880564883351326,1631162654.632697
0.0048341210931539536,0.018892578780651093,0.006156427785754204,1012.843505859375,3.3890411853790283,-51.25236892700195,-41.54563903808594,34.798065185546875,0.953342080116272,-0.01905684731900692,0.021092794835567474,1631162654.691163
0.004964906722307205,0.011459454894065857,0.006421864032745361,1012.840087890625,3.3662338256835938,-52.05784225463867,-42.350223541259766,34.74298858642578,0.9540731310844421,-0.019539296627044678,0.018910780549049377,1631162654.767087
0.003257384058088064,0.010836482048034668,0.005442829802632332,1012.841064453125,2.441216468811035,-52.66902542114258,-42.56867218017578,34.798065185546875,0.9521235823631287,-0.017850715667009354,0.019153228029608727,1631162654.843109
0.004907696042209864,0.011379987001419067,0.005438126623630524,1012.84130859375,2.751173973083496,-52.755489349365234,-42.90491485595703,34.761348724365234,0.9538294672966003,-0.01833316870033741,0.01769855059683323,1631162654.915088
0.0035029700957238674,0.010776013135910034,0.006039388477802277,1012.837890625,3.0035579204559326,-53.00281524658203,-42.80556106567383,34.8531379699707,0.9540731310844421,-0.019298071041703224,0.018668334931135178,1631162654.991115
0.0027136467397212982,0.013730637729167938,0.005794979631900787,1012.837646484375,3.2198455333709717,-53.031864166259766,-43.066741943359375,34.761348724365234,0.9545605182647705,-0.01833316870033741,0.019638117402791977,1631162655.067116
0.0001565283164381981,0.01701343059539795,0.002830052748322487,1012.830322265625,3.307717800140381,-53.28479766845703,-43.008026123046875,34.761348724365234,0.9713756442070007,-0.018574392423033714,0.019880564883351326,1631162655.1391
0.003441287437453866,0.011861108243465424,0.0037794001400470734,1012.8291015625,3.6520440578460693,-53.388023376464844,-42.833919525146484,34.798065185546875,0.9604092836380005,-0.017368264496326447,0.019395673647522926,1631162655.216879
0.002694889670237899,0.009806133806705475,0.005973894149065018,1012.826416015625,3.3822360038757324,-53.340579986572266,-42.787025451660156,34.81642150878906,0.9579722881317139,-0.019298071041703224,0.019153228029608727,1631162655.288836
0.0025511898566037416,0.010525450110435486,0.0047916267067193985,1012.825439453125,3.6767261028289795,-53.112548828125,-42.636253356933594,34.68791580200195,0.9606529474258423,-0.019298071041703224,0.019638117402791977,1631162655.364834
0.0033103800378739834,0.007906317710876465,0.002517078071832657,1012.82373046875,3.8351387977600098,-53.057029724121094,-42.58185958862305,34.74298858642578,0.9621151685714722,-0.018574392423033714,0.020607901737093925,1631162655.440883
0.001955241896212101,0.0077295973896980286,0.00384373776614666,1012.82275390625,3.5715436935424805,-53.0009651184082,-42.986080169677734,34.798065185546875,0.9611403942108154,-0.019539296627044678,0.019638117402791977,1631162655.512892
0.0015480821020901203,0.00683082640171051,0.004293810576200485,1012.81982421875,3.7003371715545654,-53.12985610961914,-42.79759979248047,34.669559478759766,0.9623588919639587,-0.01978052407503128,0.021092794835567474,1631162655.588946
0.0035433992743492126,0.009675011038780212,0.0037508606910705566,1012.8125,3.8699183464050293,-53.19465255737305,-42.66613006591797,34.632843017578125,0.9650395512580872,-0.017850715667009354,0.018425889313220978,1631162655.665061
0.0027970708906650543,0.005010664463043213,0.004695950075984001,1012.81298828125,3.867830753326416,-52.9202880859375,-42.53775405883789,34.77970504760742,0.9628462195396423,-0.020986653864383698,0.018668334931135178,1631162655.737048
