gyro_raw_y,gyro_raw_x,gyro_raw_z,displacement,pressure,compass_raw_z,compass_raw_y,compass_raw_x,temp,accel_row_z,accel_row_y,accel_row_x,time,velocity
-0.001123287482187152,0.004261329770088196,0.0022751521319150925,0.0,1014.946044921875,-1.8009947538375854,-24.292966842651367,-42.95928955078125,33.71495056152344,0.9777117371559143,0.025007635354995728,0.021577686071395874,1631245877.880592,0.0
-0.00047221570275723934,0.0031186267733573914,0.0030931122601032257,3.4605630538920574e-05,1014.9501953125,-2.9495158195495605,-36.3997802734375,-64.66020965576172,33.71495056152344,0.9789302349090576,0.02549321949481964,0.022062579169869423,1631245877.925398,0.001544687219623442
-0.00014328863471746445,0.003254212439060211,0.0017486624419689178,0.00012799269168500298,1014.950927734375,-3.5331499576568604,-42.601837158203125,-75.7264633178711,33.77002716064453,0.9779554605484009,0.026707183569669724,0.022789916023612022,1631245877.966324,0.0030190183789371447
0.00014922814443707466,0.002162463963031769,0.0004756581038236618,0.00028747429235312686,1014.952392578125,-4.299561500549316,-46.06718063354492,-82.1613540649414,33.77002716064453,0.9791739583015442,0.02694997750222683,0.022062579169869423,1631245878.008256,0.004587683148951581
0.00014679227024316788,0.002365484833717346,0.0007322728633880615,0.0005542651444120586,1014.955078125,-5.2377519607543945,-48.21935272216797,-85.02045440673828,33.73331069946289,0.9786865711212158,0.026464389637112617,0.022062579169869423,1631245878.056178,0.006546664492383597
0.0007549149449914694,0.006116345524787903,0.0010011456906795502,0.0008662655081503447,1014.955078125,-5.485702991485596,-49.1733283996582,-86.30549621582031,33.73331069946289,0.9794176816940308,0.026464389637112617,0.02448703721165657,1631245878.098147,0.0083215326743374
-0.0013745976611971855,0.0010984912514686584,0.000341072678565979,0.0013121951335961467,1014.95849609375,-5.107147693634033,-48.97299575805664,-87.15736389160156,33.69659423828125,0.9784428477287292,0.025736013427376747,0.02303236350417137,1631245878.146063,0.010291373525198162
0.00018016132526099682,0.00276019424200058,0.0008996967226266861,0.0017807827129344529,1014.95556640625,-5.090008735656738,-48.952239990234375,-87.51002502441406,33.69659423828125,0.9796612858772278,0.024522049352526665,0.02303236350417137,1631245878.188014,0.012048415152236123
-0.0012803056742995977,-0.00029443204402923584,0.0002496149390935898,0.0023106035032263803,1014.953125,-4.633485794067383,-48.85265350341797,-87.75006866455078,33.82509994506836,0.9784428477287292,0.026464389637112617,0.022789916023612022,1631245878.229056,0.013770146965138981
0.0011253377888351679,0.0010763183236122131,0.0017137564718723297,0.003172777836140115,1014.950439453125,-4.707620620727539,-48.92369842529297,-87.92521667480469,33.64152145385742,0.9786865711212158,0.027435559779405594,0.022305024787783623,1631245878.287086,0.015944566943367395
-0.000697344308719039,0.0021385997533798218,-0.00014297664165496826,0.004226542951722722,1014.956787109375,-5.297537326812744,-49.119747161865234,-87.59654235839844,33.64152145385742,0.9784428477287292,0.02549321949481964,0.02375970035791397,1631245878.348714,0.01825298449518534
-0.00011230423115193844,0.0028737634420394897,0.001305554062128067,0.005577859567857017,1014.9541015625,-5.553429126739502,-49.570945739746094,-87.24679565429688,33.751670837402344,0.9777117371559143,0.02622159756720066,0.022305024787783623,1631245878.418419,0.020519587193561433
0.00021862867288291454,0.003025949001312256,0.0018717087805271149,0.007322485193197298,1014.95703125,-5.842103004455566,-49.6682014465332,-87.31916809082031,33.64152145385742,0.9781991243362427,0.02622159756720066,0.022547468543052673,1631245878.498548,0.023025756789033753
0.0008233594708144665,0.001764141023159027,0.0009232703596353531,0.00918522402870441,1014.95849609375,-6.073730945587158,-49.63099670410156,-87.4615478515625,33.73331069946289,0.9791739583015442,0.024279257282614708,0.02497193031013012,1631245878.574608,0.025954980713891254
0.0004921643994748592,0.004634760320186615,0.00024686940014362335,0.011144325962395677,1014.958984375,-5.779681205749512,-49.560447692871094,-87.42855072021484,33.751670837402344,0.9774680733680725,0.02549321949481964,0.019395673647522926,1631245878.64664,0.028440360780918984
0.000167804304510355,3.5919249057769775e-05,-6.062351167201996e-05,0.013431696178600785,1014.957275390625,-5.289032459259033,-49.3979606628418,-87.52487182617188,33.69659423828125,0.9806361198425293,0.02840672992169857,0.023274807259440422,1631245878.722785,0.031639019554485795
0.000454822089523077,0.00178605318069458,0.0008283089846372604,0.015986247667057033,1014.952880859375,-5.4307780265808105,-49.43228530883789,-87.6087417602539,33.69659423828125,0.9791739583015442,0.027435559779405594,0.02303236350417137,1631245878.79886,0.03551967649379014
-0.00015343911945819855,0.0017374604940414429,-9.893812239170074e-05,0.018633463736172223,1014.950927734375,-5.622808456420898,-49.73124694824219,-87.80770111083984,33.77002716064453,0.9772243499755859,0.026464389637112617,0.022789916023612022,1631245878.870906,0.03796711096648468
0.00012923218309879303,0.002601921558380127,-0.0007396303117275238,0.02159533804398726,1014.946044921875,-6.2135515213012695,-49.79103088378906,-87.53717803955078,33.64152145385742,0.9774680733680725,0.02622159756720066,0.02400214597582817,1631245878.94697,0.039911499573210565
-0.0010732400696724653,0.00394439697265625,0.00045298412442207336,0.02465119392884364,1014.937255859375,-5.417842388153076,-49.69988250732422,-87.62101745605469,33.64152145385742,0.9769806265830994,0.025736013427376747,0.021820131689310074,1631245879.021839,0.04172066470314276
