gyro_raw_y,gyro_raw_x,gyro_raw_z,displacement,pressure,compass_raw_z,compass_raw_y,compass_raw_x,temp,accel_row_z,accel_row_y,accel_row_x,time,velocity
1.3791074752807617,2.421222448348999,-0.0071543678641319275,-4.313615251206815e+18,0,-3.327970266342163,-24.312131881713867,-42.739505767822266,32.41154861450195,0.3121756613254547,-0.029912011697888374,0.018668334931135178,1631245555.029474,-5288738090.849694
0.0032016828190535307,0.011925555765628815,0.0031102262437343597,-4.313615251712704e+18,1014.827880859375,-5.5672383308410645,-36.93305587768555,-65.02008056640625,32.42990493774414,0.9511488080024719,0.02694997750222683,0.021820131689310074,1631245555.125128,-5288738091.170885
0.00274282181635499,0.013992011547088623,0.0017651822417974472,-4.3136152520944077e+18,1014.825927734375,-6.416720867156982,-43.17664337158203,-76.28231811523438,32.319759368896484,0.9501740336418152,0.026464389637112617,0.020607901737093925,1631245555.197301,-5288738091.187943
0.0019962317310273647,0.010355129837989807,0.0034644082188606262,-4.313615252490995e+18,1014.826171875,-6.596878528594971,-46.28279495239258,-82.19274139404297,32.319759368896484,0.9499303102493286,0.02694997750222683,0.022062579169869423,1631245555.272288,-5288738091.206113
0.0027529073413461447,0.009521767497062683,0.0009456891566514969,-4.3136152528875653e+18,1014.82763671875,-5.597136974334717,-47.69895935058594,-85.41767120361328,32.46662139892578,0.9513924717903137,0.027192767709493637,0.021577686071395874,1631245555.347272,-5288738091.223818
0.0017506020376458764,0.009945712983608246,0.0014644134789705276,-4.313615253290118e+18,1014.831787109375,-5.535404682159424,-48.48659133911133,-86.8561019897461,32.356475830078125,0.9528546929359436,0.02622159756720066,0.02303236350417137,1631245555.423387,-5288738091.240699
0.00043780310079455376,0.010398700833320618,0.0013667456805706024,-4.3136152536928123e+18,1014.829833984375,-6.03411865234375,-49.19447708129883,-87.25602722167969,32.3931884765625,0.9538294672966003,0.025250427424907684,0.021577686071395874,1631245555.499529,-5288738091.256696
0.0009665652178227901,0.0063446685671806335,0.00042803213000297546,-4.31361525407431e+18,1014.83349609375,-5.877983093261719,-49.42719268798828,-87.54097747802734,32.50333786010742,0.9535858035087585,0.026464389637112617,0.02424459159374237,1631245555.571663,-5288738091.27158
0.0012238220078870654,0.009313471615314484,0.0027541127055883408,-4.3136152544769526e+18,1014.8349609375,-5.703717231750488,-49.37516403198242,-87.89928436279297,32.42990493774414,0.955535352230072,0.025736013427376747,0.021092794835567474,1631245555.647795,-5288738091.286652
0.0008277737069875002,0.0070948526263237,0.0020720642060041428,-4.3136152548796e+18,1014.83935546875,-5.707431316375732,-49.327049255371094,-88.02045440673828,32.52169418334961,0.9557790756225586,0.027435559779405594,0.022547468543052673,1631245555.723928,-5288738091.30091
-0.0002050950424745679,0.006827801465988159,0.00017746537923812866,-4.3136152552608015e+18,1014.84326171875,-5.819823265075684,-49.37630844116211,-88.27898406982422,32.448265075683594,0.9557790756225586,0.027192767709493637,0.022789916023612022,1631245555.796006,-5288738091.314295
-0.00023496407084167004,0.008896484971046448,0.0010093394666910172,-4.3136152556633595e+18,1014.8466796875,-6.327855587005615,-49.918556213378906,-88.25841522216797,32.42990493774414,0.9601655602455139,0.02622159756720066,0.021820131689310074,1631245555.872122,-5288738091.326813
0.001538528362289071,0.008215270936489105,0.00033354945480823517,-4.3136152560659753e+18,1014.8466796875,-7.6178879737854,-50.372772216796875,-88.5796127319336,32.52169418334961,0.9608966708183289,0.026464389637112617,0.022789916023612022,1631245555.948249,-5288738091.337431
-0.000549759715795517,0.007252208888530731,0.0017685480415821075,-4.3136152564471654e+18,1014.8515625,-7.050755500793457,-49.97039794921875,-88.73861694335938,32.52169418334961,0.9611403942108154,0.027192767709493637,0.022062579169869423,1631245556.020325,-5288738091.347129
0.00038747023791074753,0.005636371672153473,0.0016806982457637787,-4.3136152568587254e+18,1014.85302734375,-6.595991134643555,-49.929969787597656,-88.48983764648438,32.41154861450195,0.9626024961471558,0.02694997750222683,0.021092794835567474,1631245556.098143,-5288738091.356958
0.0002125654136762023,0.004811428487300873,0.0013270173221826553,-4.3136152572405663e+18,1014.851318359375,-5.546413898468018,-49.60887145996094,-88.59388732910156,32.42990493774414,0.9635773301124573,0.0276783537119627,0.023517252877354622,1631245556.170342,-5288738091.365199
0.0008720118785277009,0.0012145936489105225,0.0019018631428480148,-4.313615257643431e+18,1014.8544921875,-5.652052879333496,-49.97466278076172,-88.60202026367188,32.54005432128906,0.9613840579986572,0.026464389637112617,0.021820131689310074,1631245556.246516,-5288738091.374347
0.002019882667809725,0.0032009482383728027,4.0937215089797974e-05,-4.3136152580461266e+18,1014.85595703125,-6.150320053100586,-49.954345703125,-88.5720443725586,32.356475830078125,0.9623588919639587,0.02694997750222683,0.021577686071395874,1631245556.322658,-5288738091.38397
0.0007384781492874026,0.0012311264872550964,0.0009049009531736374,-4.313615258427259e+18,1014.852783203125,-6.6709370613098145,-50.086570739746094,-88.50434875488281,32.3931884765625,0.9621151685714722,0.025250427424907684,0.022789916023612022,1631245556.394723,-5288738091.392823
0.0016081505455076694,0.002306438982486725,0.0005350112915039062,-4.313615258829938e+18,1014.859619140625,-6.737918853759766,-49.99939727783203,-88.41946411132812,32.42990493774414,0.9628462195396423,0.02622159756720066,0.022062579169869423,1631245556.470862,-5288738091.4019985
0.0021241435315459967,0.0028080791234970093,0.001995095983147621,-4.313615259232491e+18,1014.86083984375,-5.741482734680176,-49.73991012573242,-88.44441986083984,32.3931884765625,0.9643084406852722,0.027192767709493637,0.021820131689310074,1631245556.546977,-5288738091.410341
-0.0006786431185901165,0.004501618444919586,-0.0004411917179822922,-4.3136152596137457e+18,1014.861572265625,-5.624248504638672,-49.76097869873047,-88.53064727783203,32.356475830078125,0.9640647172927856,0.02622159756720066,0.02375970035791397,1631245556.619065,-5288738091.417798
0.001692463643848896,0.004063598811626434,0.0007369648665189743,-4.313615260016282e+18,1014.86083984375,-5.954155445098877,-49.89731216430664,-88.39840698242188,32.42990493774414,0.9640647172927856,0.027192767709493637,0.020850349217653275,1631245556.695177,-5288738091.425771
-0.0001484956592321396,0.0012092366814613342,0.000380195677280426,-4.313615260418935e+18,1014.86181640625,-6.521174907684326,-50.05602264404297,-88.1304931640625,32.448265075683594,0.9669890999794006,0.0276783537119627,0.02303236350417137,1631245556.771311,-5288738091.432646
-0.00017099175602197647,0.0011393576860427856,-0.00053459033370018,-4.313615260799999e+18,1014.8583984375,-6.240826606750488,-49.75861358642578,-88.2065658569336,32.448265075683594,0.9667453765869141,0.025978805497288704,0.022062579169869423,1631245556.843363,-5288738091.438208
0.0004030942218378186,0.0019439011812210083,0.0009632967412471771,-4.3136152612118753e+18,1014.861083984375,-6.028716087341309,-49.47197341918945,-88.15267944335938,32.41154861450195,0.9657706022262573,0.0276783537119627,0.021577686071395874,1631245556.921241,-5288738091.444697
-0.0001723200548440218,0.0027233660221099854,-0.00028061121702194214,-4.313615261592352e+18,1014.863525390625,-5.477447509765625,-48.872737884521484,-88.4727783203125,32.30139923095703,0.9677202105522156,0.025736013427376747,0.02400214597582817,1631245556.993182,-5288738091.450335
0.0013125692494213581,-4.97475266456604e-05,8.448958396911621e-06,-4.313615261994571e+18,1014.859130859375,-5.479061603546143,-49.38854217529297,-88.58704376220703,32.42990493774414,0.9645521640777588,0.027435559779405594,0.020850349217653275,1631245557.069234,-5288738091.456757
0.0003814178053289652,0.0025452151894569397,-3.183819353580475e-05,-4.313615262396738e+18,1014.856201171875,-6.5717034339904785,-49.67881774902344,-88.14478302001953,32.3931884765625,0.9655268788337708,0.026707183569669724,0.022305024787783623,1631245557.145276,-5288738091.464001
-0.00019326084293425083,0.0012928545475006104,4.559755325317383e-06,-4.3136152627779446e+18,1014.85595703125,-6.986423492431641,-50.094844818115234,-88.0694580078125,32.33811950683594,0.9647958278656006,0.027192767709493637,0.021092794835567474,1631245557.217355,-5288738091.470781
-0.0014450170565396547,0.0009184479713439941,-0.00029100291430950165,-4.3136152631800207e+18,1014.849365234375,-6.487103462219238,-50.010520935058594,-87.98219299316406,32.356475830078125,0.9650395512580872,0.026707183569669724,0.02303236350417137,1631245557.29338,-5288738091.478108
-0.0005826656706631184,0.0005522593855857849,0.001174788922071457,-4.313615263582382e+18,1014.8515625,-5.708192825317383,-49.59562301635742,-88.0502700805664,32.37483215332031,0.9667453765869141,0.02694997750222683,0.019638117402791977,1631245557.369459,-5288738091.484728
-0.0009038697462528944,0.00013963133096694946,0.00026569515466690063,-4.3136152639631084e+18,1014.852783203125,-5.8320770263671875,-49.48087692260742,-88.09186553955078,32.33811950683594,0.967476487159729,0.026464389637112617,0.02303236350417137,1631245557.441447,-5288738091.490134
0.07721388339996338,0.0015585795044898987,-0.0003233514726161957,-4.313615264343939e+18,1014.85400390625,-5.704678535461426,-49.48671340942383,-88.06868743896484,32.30139923095703,0.9662579894065857,0.02549321949481964,0.019395673647522926,1631245557.513455,-5288738091.495729
-0.0015642812941223383,0.005110137164592743,-0.0003526601940393448,-4.31361526471843e+18,1014.8525390625,-5.788113117218018,-49.6193962097168,-87.8486099243164,32.30139923095703,0.9665017127990723,0.027921147644519806,0.022547468543052673,1631245557.584264,-5288738091.50156
0.0002801625814754516,0.003775455057621002,-0.0006504487246274948,-4.313615265114604e+18,1014.855712890625,-6.180571556091309,-49.713829040527344,-87.93180847167969,32.356475830078125,0.9667453765869141,0.026707183569669724,0.022305024787783623,1631245557.659173,-5288738091.507514
